plant,signal,metric,device,device_type,device_uuid,device_parent,signal_uuid
Terborg,voltatge,,string3,string,1454f950-1ad9-496e-bb9d-1f1c1a9a7169,inverter132,85a29677-662b-4931-bbcd-dc876184fc0c
Terborg,voltatge,,string4,string,7e737f60-1675-4238-92f3-4d01c767c18c,inverter132,136674b3-2f0d-46b0-a4db-947cb66373a1
Terborg,voltatge,,string5,string,fb6208d8-e725-42bb-b76c-d6feb0c01672,inverter132,fb0569eb-9d73-468d-bba8-a184bfedf5db
Terborg,voltatge,,string6,string,49d0acb5-9320-4c06-83d5-a997754563c1,inverter132,f103eac7-4d22-47a0-881b-f3765e453e5c
Terborg,voltatge,,string7,string,213bd4ee-da47-4e8d-8f38-e34c0f826838,inverter132,508c5a9c-d33a-4b59-90ae-6b4fbdc6adeb
Terborg,voltatge,,string8,string,d3c40259-271f-4c58-8898-5532d1e2c3f0,inverter132,82d933b4-9f01-4a1f-a2d0-620e35a17aa5
Terborg,potencia_activa,,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,0cff305f-6b75-4add-9f42-44744dc29c09
Terborg,frecuencia,,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,05ca6521-c80c-4eaa-b2a9-99fbda5630c3
Terborg,energia,inverter_energy,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,d3b1e121-dadd-43b5-ad87-532b3397066f
Terborg,energia_total,,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,31162fda-68f1-4169-9bad-b8479c3bb20e
Terborg,temperatura_mitjana,,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,34c81ef0-922e-4661-bf6a-190e3f3d1ecc
Terborg,Vr_BT,,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,ebf75543-afaf-4ae4-9282-6a5aedd89632
Terborg,Vs_BT,,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,32c88915-9b49-432e-bcff-6f06a5b8c276
Terborg,Vt_BT,,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,75ed74c9-b95e-42a9-bd96-a0537f5732ca
Terborg,Ir_BT,,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,94834ea1-7dfb-4a7e-94d1-807b56970de6
Terborg,Is_BT,,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,194d2978-b78f-4eda-98db-866e57f3c4fc
Terborg,It_BT,,inverter133,inverter,7dd09d8c-b6e1-48b2-adb5-6e5f5b36c162,,82c17532-1677-4aa1-bee3-040687b40de4
Terborg,intensitat,,string1,string,a827c447-59e2-4fcf-8cf8-1ffbb38ac4c8,inverter133,ae55cc07-5c9b-45b5-911c-9b2d327d2006
Terborg,intensitat,,string2,string,bec029e2-ad2c-4094-9b5b-ebbfbd499bdd,inverter133,58633e49-a9ae-4269-9fa4-4d30b99eb9ff
Terborg,intensitat,,string3,string,3a0cda11-9a87-43e6-884f-8ae224326998,inverter133,5ec17e9b-fbb3-47b0-a205-007311941256
Terborg,intensitat,,string4,string,80da9d7a-2d0e-4db9-9f14-71bb64fb4809,inverter133,4fc4260f-df61-4468-8380-1a0a870195f1
Terborg,intensitat,,string5,string,a615a9d5-5b33-4abe-b528-7b1de485ffcc,inverter133,1ceb241b-538b-491b-8dff-79307690c3f3
Terborg,intensitat,,string6,string,15c7eb4d-939a-46fe-be74-8ad91524f026,inverter133,4e0d8344-29aa-4e39-bec8-09c2de029e69
Terborg,intensitat,,string7,string,bea2c3a3-6d6d-4c06-81fc-d2a3d2ff018d,inverter133,ff9a85d5-88dd-4cfc-9138-ab037197cbc8
Terborg,intensitat,,string8,string,c2f9bf32-f6b4-44d0-a14e-df0c926d610a,inverter133,10b34b1a-c662-4633-99ef-bfff4d34ca11
Terborg,voltatge,,string1,string,a827c447-59e2-4fcf-8cf8-1ffbb38ac4c8,inverter133,2d64f685-e687-44d8-99fa-b2a56872f516
Terborg,voltatge,,string2,string,bec029e2-ad2c-4094-9b5b-ebbfbd499bdd,inverter133,fb1c6317-e179-4241-a341-6a5420994129
Terborg,voltatge,,string3,string,3a0cda11-9a87-43e6-884f-8ae224326998,inverter133,4d62a38f-f9c8-49b0-bb86-202d0923503e
Terborg,voltatge,,string4,string,80da9d7a-2d0e-4db9-9f14-71bb64fb4809,inverter133,79bebec0-52cc-4854-ab85-867a4b8065ce
Terborg,voltatge,,string5,string,a615a9d5-5b33-4abe-b528-7b1de485ffcc,inverter133,fa124f0d-20d5-49ec-bada-ae6f83fd238b
Terborg,voltatge,,string6,string,15c7eb4d-939a-46fe-be74-8ad91524f026,inverter133,d9e87011-39a3-48b2-bce9-ae85eb2f9727
Terborg,voltatge,,string7,string,bea2c3a3-6d6d-4c06-81fc-d2a3d2ff018d,inverter133,9569b667-26ec-410e-ae23-efc8495ee855
Terborg,voltatge,,string8,string,c2f9bf32-f6b4-44d0-a14e-df0c926d610a,inverter133,49b6b59e-5d23-476b-a2e0-a1f40208c148
Terborg,potencia_activa,,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,d3d3e53d-fdda-4ca2-8f0e-65d4be5f8e77
Terborg,frecuencia,,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,9b6fe5b3-1496-414f-a95a-f645cbe3da5f
Terborg,energia,inverter_energy,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,cc481d68-9e7b-4ed6-b8c4-0505d1c9ca91
Terborg,energia_total,,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,c5f07342-ba10-4a3c-9b4f-83de6fcbe3ce
Terborg,temperatura_mitjana,,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,05e4ed5e-e495-4922-9222-dcae0924e422
Terborg,Vr_BT,,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,6026c037-7de5-4f75-af88-90a6dc5f8271
Terborg,Vs_BT,,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,c16918ac-afe3-415e-a3b8-73bb8bdf51db
Terborg,Vt_BT,,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,5a9eaf78-3dcf-4c2f-8463-e19b2755e383
Terborg,Ir_BT,,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,625aed7c-b74b-412b-bb77-ea753d33e389
Terborg,Is_BT,,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,76adffbf-c6e5-4d4d-8004-e453256fae43
Terborg,It_BT,,inverter134,inverter,4eaabc3c-d8b1-4cb9-85b6-b9225cc43500,,33ea7bd3-b9c9-4c3e-84cb-6cc2b57091b8
Terborg,intensitat,,string1,string,7e336fe1-8226-448d-80df-d0632fa447fd,inverter134,2281aa25-814d-4c2e-a22d-b758d0ed1ff5
Terborg,intensitat,,string2,string,c0b76c06-8548-4c43-8acc-b026882dd354,inverter134,5bb9549a-77e8-4fbf-b087-f8d72d8f7666
Terborg,intensitat,,string3,string,5a8b0ed3-104d-4258-95cb-441530c3f92b,inverter134,ae1f99d6-e13a-45c1-a3ce-8a22b83fc34a
Terborg,intensitat,,string4,string,ddb30d98-86d0-4a12-92b8-ff556b967105,inverter134,724621f1-a909-4e59-b462-0ca4888c40b0
Terborg,intensitat,,string5,string,f73f991a-2894-47e0-a377-5e9ddfb291a9,inverter134,01465419-1bc4-4eab-8442-f636667d25a7
Terborg,intensitat,,string6,string,7e06a435-57fe-45c2-b214-de802436f2fd,inverter134,2e57a49b-f28a-45f4-8ea5-7a17800f44e5
Terborg,intensitat,,string7,string,b42f0bbf-b7b2-4e16-ad6c-7ce9ce1e93ff,inverter134,2d338c3e-2e2e-4079-8828-94efb8dbe06f
Terborg,intensitat,,string8,string,647509d0-6769-41ad-aa2d-97ac8d49b9ae,inverter134,0a9dd441-5cd4-402f-bb3c-bd47c308726f
Terborg,voltatge,,string1,string,7e336fe1-8226-448d-80df-d0632fa447fd,inverter134,b4bfe977-fec5-48b3-ab66-1e9b9f53bbd4
Terborg,voltatge,,string2,string,c0b76c06-8548-4c43-8acc-b026882dd354,inverter134,4593b925-7665-4b12-bb76-d9312a6098c2
Terborg,voltatge,,string3,string,5a8b0ed3-104d-4258-95cb-441530c3f92b,inverter134,a331590a-abc0-4668-9d05-6f3d40ef1c48
Terborg,voltatge,,string4,string,ddb30d98-86d0-4a12-92b8-ff556b967105,inverter134,0dc00424-c7a3-45af-8de8-f8421d9b76c5
Terborg,voltatge,,string5,string,f73f991a-2894-47e0-a377-5e9ddfb291a9,inverter134,81066da9-1256-4608-b221-b40ebd5a1ad9
Terborg,voltatge,,string6,string,7e06a435-57fe-45c2-b214-de802436f2fd,inverter134,4608be73-a5a0-45dc-a6df-b4e78a17ce05
Terborg,voltatge,,string7,string,b42f0bbf-b7b2-4e16-ad6c-7ce9ce1e93ff,inverter134,e0768906-8272-4518-8ca6-64ca2475ed9a
Terborg,voltatge,,string8,string,647509d0-6769-41ad-aa2d-97ac8d49b9ae,inverter134,6f673b61-3a5f-48d7-84d0-1b1429e1c04e
Terborg,comunicacio_ok,,plant,plant,d2ae8e7c-f5f4-4516-8df0-31f880fd12fb,,d68ddf22-fd34-47d1-996c-4d564c84fc26
Terborg,irradiacio,irradiance,sensor1,sensor,3313d282-dca0-4a38-845b-19b1e18f16ee,,c4b67f10-615c-4822-bbb2-7486e1c3a76a
Terborg,temperatura_panell,,sensor1,sensor,3313d282-dca0-4a38-845b-19b1e18f16ee,,06ca1c25-8f2b-47e2-87f6-4d2d8f5af333
Terborg,temperatura_ambient,,sensor1,sensor,3313d282-dca0-4a38-845b-19b1e18f16ee,,a8c35b59-b23c-4b91-abff-2256db052c6d
Terborg,comunicacio_ok,,sensor1,sensor,3313d282-dca0-4a38-845b-19b1e18f16ee,,e82508d8-d9ae-4f5d-8428-7e5d09e1a556
Alcolea,energia_exportada,exported_energy,meter,meter,08bc8d88-4ea2-4ee9-b817-00e1f07debba,,646d1ec2-0ca2-4c22-9739-8161aafb224e
Alcolea,energia_importada,,meter,meter,08bc8d88-4ea2-4ee9-b817-00e1f07debba,,09b3e029-6388-4a59-9e35-29050847c379
Alcolea,energia_reactiva_Q1,,meter,meter,08bc8d88-4ea2-4ee9-b817-00e1f07debba,,19cecc03-5348-4230-99e0-044f2d4d3855
Alcolea,energia_reactiva_Q2,,meter,meter,08bc8d88-4ea2-4ee9-b817-00e1f07debba,,0a026cc9-ce0d-4b95-aafc-38e16add0b92
Alcolea,energia_reactiva_Q3,,meter,meter,08bc8d88-4ea2-4ee9-b817-00e1f07debba,,58b50563-59de-4a64-b4e1-5b080a32e26f
Alcolea,energia_reactiva_Q4,,meter,meter,08bc8d88-4ea2-4ee9-b817-00e1f07debba,,66dac99d-e020-41e3-89aa-5b15a561db56
Alcolea,Vr_MT,,meter,meter,08bc8d88-4ea2-4ee9-b817-00e1f07debba,,e962eb00-bf0e-4543-a7cc-f86d239fa3d3
Alcolea,Vs_MT,,meter,meter,08bc8d88-4ea2-4ee9-b817-00e1f07debba,,26957d5e-4a80-48ae-aeeb-12b1de290641
Alcolea,Vt_MT,,meter,meter,08bc8d88-4ea2-4ee9-b817-00e1f07debba,,7458943e-40b9-4e61-8a76-440a26b9ce3a
Alcolea,comunicacio_ok,,meter,meter,08bc8d88-4ea2-4ee9-b817-00e1f07debba,,7bd64168-44bf-4c0c-ad7a-99cad41ff9c4
Alcolea,potencia_alterna_R,,inverter1,inverter,f330dd4b-f5c0-423d-bcb7-8dc0eed04edf,,a65712c0-af4f-40b8-971a-bbc468883871
Alcolea,potencia_alterna_S,,inverter1,inverter,f330dd4b-f5c0-423d-bcb7-8dc0eed04edf,,c1031347-a690-4dd7-b5de-fd3c4432fd73
Alcolea,potencia_alterna_T,,inverter1,inverter,f330dd4b-f5c0-423d-bcb7-8dc0eed04edf,,09f9783f-7e75-44b8-9d47-eccf254a9b64
Alcolea,energia,inverter_energy,inverter1,inverter,f330dd4b-f5c0-423d-bcb7-8dc0eed04edf,,620e7bf0-3ac1-4f92-8e25-ec60738e7e3b
Alcolea,temperatura_mitjana,,inverter1,inverter,f330dd4b-f5c0-423d-bcb7-8dc0eed04edf,,3287fb7e-7a2c-4387-9a0f-13c5186bb32b
Alcolea,intensitat,,stringbox_SCB11,string,40dd846f-ca3d-463b-8dc5-d0ad00721eba,inverter1,11603a1b-352e-46f6-8634-c4433e72c8c3
Alcolea,intensitat,,stringbox_SCB12,string,8ed8f762-9a63-4e5f-a971-8884ced4a1cd,inverter1,9fbd7792-180a-4422-8f1f-5026a6e4bdfb
Alcolea,intensitat,,stringbox_SCB13,string,b5794358-b72e-407e-a16c-b6a42c5ae579,inverter1,442a912e-da09-41de-923c-6788b73bc84b
Alcolea,intensitat,,stringbox_SCB14,string,7b0a1522-bc3f-4732-829a-0a6a3f0d3d0e,inverter1,80b93369-d6d4-49b4-860f-dc44fb1c84bc
Alcolea,intensitat,,stringbox_SCB15,string,723b52c8-58a1-4533-a5ca-6828794b1d7c,inverter1,8fb541e6-a867-46e2-a714-a04ba11a102a
Alcolea,intensitat,,stringbox_SCB16,string,51334c46-806b-40cd-8eb5-9cade637ba32,inverter1,1a1939c4-2a16-45cc-a5b3-d29221ea9cb7
Alcolea,intensitat,,stringbox_SCB17,string,5f3b5c57-2362-48de-a46d-a73e52415243,inverter1,88773d90-6c40-4730-b1d5-9449e2a397f2
Alcolea,comunicacio_ok,,inverter1,inverter,f330dd4b-f5c0-423d-bcb7-8dc0eed04edf,,7c96a45a-2e0c-4df9-a5aa-672ce23c4dd7
Alcolea,potencia_alterna_R,,inverter2,inverter,59076419-4c39-4670-b110-bc4404b355ad,,47bad68a-17a7-4b83-9c97-f3c00102dee9
Alcolea,potencia_alterna_S,,inverter2,inverter,59076419-4c39-4670-b110-bc4404b355ad,,f1b96a2b-bb6b-4d46-990a-2f50cad06f3c
Alcolea,potencia_alterna_T,,inverter2,inverter,59076419-4c39-4670-b110-bc4404b355ad,,a5f068d4-f6da-47ab-a67d-d364fa90c7b2
Alcolea,energia,inverter_energy,inverter2,inverter,59076419-4c39-4670-b110-bc4404b355ad,,2c1e61db-4bf5-44d2-baa6-d91f52c5fef8
Alcolea,temperatura_mitjana,,inverter2,inverter,59076419-4c39-4670-b110-bc4404b355ad,,3ef16490-efcb-46a1-aec8-70d0a9e2898e
Alcolea,intensitat,,stringbox_SCB21,string,32d8d43f-637e-436d-95c3-7b8e1e51fc7f,inverter2,bf9f1b91-235c-4c61-b8ac-74456cec0291
Alcolea,intensitat,,stringbox_SCB22,string,20aa91fe-a696-45fc-a85d-458bd53e3602,inverter2,b32c6b1f-4b04-4240-9780-5a9f25c0d25d
Alcolea,intensitat,,stringbox_SCB23,string,39e4f880-3def-4a25-a055-364e8c790b85,inverter2,4e07ac28-1fd9-4dd6-b284-fa9df85dce78
Alcolea,intensitat,,stringbox_SCB24,string,6af0bee9-929a-4fec-a19a-8fd74bedf63f,inverter2,9305bffd-4ec7-433a-a72d-a0619a51adaa
Alcolea,intensitat,,stringbox_SCB25,string,c607124a-ace4-4bfc-9cf7-b979a685f3aa,inverter2,89c2e4d1-c93b-4717-9ce7-f2a9a866bb43
Alcolea,intensitat,,stringbox_SCB26,string,58781ea6-51db-49f7-8bad-2126a38dbec8,inverter2,588cb038-5c9f-45ec-8897-1fe4e8ef4e5f
Alcolea,intensitat,,stringbox_SCB27,string,6bff2b32-2167-4110-b032-eb603c10efa0,inverter2,14a0481e-af74-48cc-96c8-8031edd65557
Alcolea,comunicacio_ok,,inverter2,inverter,59076419-4c39-4670-b110-bc4404b355ad,,37a3324c-3933-4495-a7c2-28bf0e012bed
Alcolea,potencia_alterna_R,,inverter3,inverter,5c08a7c7-003f-46f2-96c5-616d837e9395,,47c35967-bde5-483f-846e-02395be87259
Alcolea,potencia_alterna_S,,inverter3,inverter,5c08a7c7-003f-46f2-96c5-616d837e9395,,7ac8a1c6-fe7a-4dc8-84a6-16d7b1f3eece
Alcolea,potencia_alterna_T,,inverter3,inverter,5c08a7c7-003f-46f2-96c5-616d837e9395,,25eac7c9-6f0e-4108-920b-883befc6732e
Alcolea,energia,inverter_energy,inverter3,inverter,5c08a7c7-003f-46f2-96c5-616d837e9395,,fa340fd5-2993-4dd0-ab43-0b4be1055ad1
Alcolea,temperatura_mitjana,,inverter3,inverter,5c08a7c7-003f-46f2-96c5-616d837e9395,,362f300a-73dd-4d96-b047-534f89b4a94c
Alcolea,intensitat,,stringbox_SCB31,string,76625d1f-c46f-464c-a3dd-6e2d98ae006e,inverter3,cb268086-1fd0-45c0-bc90-c26a76adaaf4
Alcolea,intensitat,,stringbox_SCB32,string,5df081d7-6e08-4ae1-b23e-ddd95e29d38f,inverter3,97a00266-d6f0-4eba-86a5-cf627f28c93e
Alcolea,intensitat,,stringbox_SCB33,string,61254ae7-1e11-424b-a042-47102a3dbf5a,inverter3,0faf3334-1bd8-4f52-af07-a24c397f060d
Alcolea,intensitat,,stringbox_SCB34,string,94d8ee98-2230-4df5-abb5-bd20a1cd97e4,inverter3,79da6488-6374-411a-99f0-e8ce5f30ec71
Alcolea,intensitat,,stringbox_SCB35,string,ccf9b796-e8c8-4ac0-8ff7-564a4a9d821c,inverter3,fb24aaaf-c0ca-4245-95cd-a90a8fc7b2d9
Alcolea,intensitat,,stringbox_SCB36,string,de76dc95-e87d-4f89-9293-59b8bb985c1a,inverter3,49773e7f-3df9-4802-bdcf-42a3179ec3b5
Alcolea,intensitat,,stringbox_SCB37,string,1c095a09-24bc-40e2-b8cc-3aed3f3a7bfd,inverter3,3a7f1b5d-f25f-4f6d-a7ab-1edd5fd998a3
Alcolea,comunicacio_ok,,inverter3,inverter,647ff90a-9969-44ef-90b0-6c50c00c7985,,16ef22b7-7cd8-48c5-b4c8-f824fb3c9be3
Alcolea,potencia_alterna_R,,inverter4,inverter,8a2360ce-6510-401a-95b0-1589118fa8e7,,fa782a61-9076-4471-9852-8f6e312c948b
Alcolea,potencia_alterna_S,,inverter4,inverter,8a2360ce-6510-401a-95b0-1589118fa8e7,,b5b45833-dcca-4a87-b460-cb96e9382835
Alcolea,potencia_alterna_T,,inverter4,inverter,8a2360ce-6510-401a-95b0-1589118fa8e7,,a9a88410-44ae-481b-8add-1c960cac77f4
Alcolea,energia,inverter_energy,inverter4,inverter,8a2360ce-6510-401a-95b0-1589118fa8e7,,c8786d1d-d642-46f1-b213-14b2e4638384
Alcolea,temperatura_mitjana,,inverter4,inverter,8a2360ce-6510-401a-95b0-1589118fa8e7,,de3a15e3-545e-47ad-bb29-062612d79131
Alcolea,intensitat,,stringbox_SCB41,string,078128d1-3f4e-4174-b602-6a94e95a7d88,inverter4,077bd4ff-500a-4326-b9d3-ae20067c8d22
Alcolea,intensitat,,stringbox_SCB42,string,79cb73e8-ae83-48af-b0f4-a9d6da90967b,inverter4,4da6e052-7ead-49aa-91d0-980b07ab921a
Alcolea,intensitat,,stringbox_SCB43,string,80f1eebd-5b81-4602-be87-d6b572a46120,inverter4,5dc2a969-63e9-41a3-b4bb-bf5213503163
Alcolea,intensitat,,stringbox_SCB44,string,a587da8c-3751-4ac8-a1bd-604848965706,inverter4,b6b13a2e-c078-41b8-8790-827370d0a113
Alcolea,intensitat,,stringbox_SCB45,string,c0f60d27-ce7b-4050-b510-81dacc9999a0,inverter4,bba3af3b-37c8-4b34-a8ff-80e62a8de6f0
Alcolea,intensitat,,stringbox_SCB46,string,9d5accdd-c810-46b5-8994-c21e95e67f42,inverter4,354fe3e0-0109-4bec-85ff-b7646cb6c789
Alcolea,intensitat,,stringbox_SCB47,string,41c1dc8b-fe58-4cb8-adff-c77642f4fe5e,inverter4,2a525ec7-9099-43d3-93d9-bac3a63ed7ea
Alcolea,comunicacio_ok,,inverter4,inverter,8a2360ce-6510-401a-95b0-1589118fa8e7,,2fd4c2bf-03f2-4a45-9307-d55afdaaf7c3
Alcolea,temperatura_panell,,estacio_meteorologica1,sensor,61cb4680-dd43-4185-b9b4-5b758d406a2e,,c63eb046-837b-4b8b-88b1-d5341ce26d49
Alcolea,irradiacio_sonda,irradiance,estacio_meteorologica1,sensor,61cb4680-dd43-4185-b9b4-5b758d406a2e,,dff72769-216f-4e23-bcef-90f46debd183
Alcolea,temperatura_ambient,,estacio_meteorologica1,sensor,61cb4680-dd43-4185-b9b4-5b758d406a2e,,22c2f4dc-6f02-4596-bb23-4c72c88a52e5
Alcolea,comunicacio_ok,,estacio_meteorologica1,sensor,61cb4680-dd43-4185-b9b4-5b758d406a2e,,db3a81db-5012-4627-a530-9d40ccb39da9
Asomada,energia_exportada,exported_energy,meter,meter,c5ed9fab-e73c-40a5-acb3-113e22052fd6,,f78b1a04-3458-44f3-8b1c-bbad1afc41ef
Asomada,energia_importada,,meter,meter,c5ed9fab-e73c-40a5-acb3-113e22052fd6,,191957b2-2b63-4914-8919-5282ce56fb87
Asomada,energia_reactiva_Q1,,meter,meter,c5ed9fab-e73c-40a5-acb3-113e22052fd6,,fc30e8e8-bae2-4771-9b5b-0f0c3e02ade4
Asomada,energia_reactiva_Q2,,meter,meter,c5ed9fab-e73c-40a5-acb3-113e22052fd6,,fa4f7b6d-f71e-42d3-a693-ca4b30e0a8f5
